,0
443,-93.40000000000003
444,-87.70000000000003
445,-3.0
446,-38.599999999999994
447,-39.99999999999999
448,-95.30000000000005
449,-0.1
450,-106.70000000000007
451,-2.5
452,-0.1
453,-0.1
454,-0.6
455,-0.1
456,-3.0
457,-9.7
458,-57.399999999999984
459,-30.399999999999995
460,-2.5
461,-45.899999999999984
462,-93.40000000000003
463,-59.39999999999998
464,-67.99999999999997
465,-0.1
466,-84.40000000000002
467,-3.0
468,-102.90000000000006
469,-0.1
470,-114.3000000000001
471,-7.799999999999999
472,-7.299999999999999
473,-93.40000000000003
474,-7.299999999999999
475,-102.90000000000006
476,-13.700000000000001
477,-7.799999999999999
478,-89.60000000000002
479,-87.70000000000002
480,-0.1
481,-0.1
482,-12.6
483,-103.90000000000006
484,-29.399999999999995
485,-31.399999999999995
486,-85.80000000000001
487,-0.1
488,-108.60000000000008
489,-104.80000000000007
490,-0.1
491,-110.50000000000009
492,-16.0
493,-55.79999999999998
494,-28.499999999999996
495,-2.5
496,-93.40000000000005
497,-93.40000000000005
498,-87.70000000000003
499,-91.50000000000003
500,-91.50000000000004
501,-43.79999999999999
502,-82.00000000000001
503,-97.20000000000005
504,-8.299999999999999
505,-80.10000000000001
506,-7.299999999999999
507,-3.0
508,-0.1
509,-0.1
510,-76.29999999999998
511,-28.899999999999995
512,-56.29999999999998
513,-3.5
514,-110.50000000000009
515,-0.1
516,-78.2
517,-43.999999999999986
518,-65.09999999999997
519,-87.70000000000003
520,-0.1
521,-15.1
522,-15.5
523,-2.5
524,-5.3999999999999995
525,-74.4
526,-5.3999999999999995
527,-112.40000000000009
528,-91.50000000000003
529,-99.10000000000005
530,-8.799999999999999
531,-0.1
532,-0.1
533,-0.1
534,-0.1
535,-100.50000000000006
536,-99.10000000000005
537,-0.6
538,-80.10000000000001
539,-101.00000000000007
540,-0.1
541,-99.10000000000005
542,-3.0
543,-0.1
544,-5.3999999999999995
545,-0.1
546,-17.900000000000002
547,-3.0
548,-0.1
549,-104.80000000000007
550,-0.1
551,-95.30000000000004
552,-118.10000000000011
553,-95.30000000000005
554,-72.79999999999998
555,-15.0
556,-82.00000000000001
557,-110.50000000000009
558,-87.70000000000003
559,-2.5
560,-24.599999999999998
561,-12.1
562,-0.1
563,-82.00000000000001
564,-14.5
565,-0.1
566,-104.80000000000007
567,-0.1
568,-0.6
569,-120.00000000000011
570,-102.90000000000006
571,-89.60000000000004
572,-0.1
573,-83.90000000000002
574,-0.1
575,-95.30000000000005
576,-76.3
577,-97.20000000000005
578,-8.299999999999999
579,-87.70000000000003
580,-0.1
581,-15.0
582,-3.0
583,-49.19999999999999
584,-17.0
585,-105.80000000000007
586,-95.30000000000004
587,-0.1
588,-112.40000000000009
589,-85.4
590,-91.50000000000004
591,-99.10000000000007
592,-32.3
593,-97.20000000000005
594,-95.30000000000004
595,-67.79999999999998
596,-102.90000000000006
597,-114.3000000000001
598,-47.89999999999999
599,-13.700000000000001
600,-9.7
601,-0.1
602,-97.20000000000005
603,-93.40000000000003
604,-0.1
605,-5.3999999999999995
606,-0.1
607,-83.90000000000002
608,-67.69999999999997
609,-19.9
610,-112.40000000000009
611,-87.70000000000003
612,-19.8
613,-0.6
614,-97.20000000000005
615,-26.299999999999997
616,-93.40000000000005
617,-3.0
618,-0.1
619,-49.59999999999999
620,-0.1
621,-4.0
622,-102.90000000000006
623,-95.30000000000004
624,-74.39999999999999
625,-2.5
626,-102.90000000000006
627,-95.30000000000004
628,-77.5
629,-78.2
630,-0.1
631,-3.0
632,-14.1
633,-6.8999999999999995
634,-116.2000000000001
635,-112.40000000000009
636,-93.40000000000005
637,-106.70000000000007
638,-108.60000000000008
639,-0.1
640,-39.99999999999999
641,-0.1
642,-0.6
643,-110.50000000000009
644,-95.30000000000004
645,-102.90000000000006
646,-0.1
