,0
123,-37.5
124,-36.80000000000001
125,-36.800000000000004
126,-41.39999999999999
127,-38.79999999999998
128,-40.29999999999998
129,-36.900000000000006
130,-37.79999999999999
131,-38.400000000000006
132,-39.099999999999994
133,-38.400000000000006
134,-38.199999999999974
135,-39.8
136,-37.400000000000006
137,-38.59999999999999
138,-38.3
139,-37.8
140,-36.60000000000001
141,-38.89999999999998
142,-39.60000000000003
143,-38.29999999999999
144,-38.59999999999999
145,-39.39999999999998
146,-39.39999999999998
147,-36.5
148,-37.39999999999999
149,-37.499999999999986
150,-39.80000000000001
151,-38.29999999999998
152,-38.900000000000006
153,-39.1
154,-40.599999999999945
155,-38.19999999999998
156,-38.999999999999986
157,-38.800000000000004
158,-38.30000000000001
159,-39.000000000000014
160,-39.49999999999998
161,-38.4
162,-37.89999999999999
163,-39.19999999999998
164,-38.199999999999996
165,-37.800000000000004
166,-37.30000000000001
167,-37.3
168,-38.2
169,-37.699999999999996
170,-38.79999999999998
171,-38.39999999999999
172,-37.60000000000001
173,-38.600000000000016
174,-38.199999999999996
175,-38.79999999999998
176,-37.8
177,-37.8
178,-37.3
179,-38.000000000000014
180,-37.60000000000001
181,-37.699999999999996
182,-39.59999999999999
183,-40.600000000000016
184,-39.79999999999997
185,-37.2
186,-38.19999999999999
187,-39.199999999999974
188,-41.300000000000004
189,-37.69999999999999
190,-39.20000000000001
191,-38.19999999999999
192,-37.5
193,-37.19999999999999
194,-38.000000000000014
195,-41.19999999999999
196,-37.20000000000002
197,-39.400000000000006
198,-37.2
199,-37.10000000000001
200,-39.5
201,-39.8
202,-38.999999999999964
203,-39.19999999999999
204,-40.39999999999998
205,-39.40000000000001
206,-40.69999999999999
207,-37.7
208,-38.099999999999994
209,-37.79999999999998
210,-40.4
211,-42.2
212,-36.70000000000001
213,-38.399999999999984
214,-39.80000000000001
215,-40.2
216,-37.20000000000002
217,-37.599999999999994
218,-38.79999999999998
219,-38.300000000000004
220,-39.39999999999998
221,-40.4
222,-36.30000000000002
223,-38.2
224,-36.60000000000001
225,-40.599999999999994
226,-37.8
227,-38.70000000000003
228,-38.8
229,-37.9
230,-38.599999999999994
231,-40.6
232,-37.599999999999994
233,-37.999999999999986
234,-40.2
235,-38.99999999999998
236,-39.39999999999999
237,-37.6
238,-37.8
239,-38.09999999999999
240,-38.0
241,-38.30000000000001
242,-37.29999999999999
243,-38.0
244,-37.7
245,-38.2
246,-37.199999999999996
247,-39.49999999999997
248,-39.599999999999994
249,-37.7
250,-40.29999999999997
251,-37.599999999999994
252,-36.60000000000001
253,-39.30000000000001
254,-38.60000000000001
255,-40.49999999999999
256,-38.99999999999997
257,-38.59999999999997
258,-37.99999999999999
259,-39.19999999999999
260,-37.60000000000001
261,-38.99999999999998
262,-38.59999999999999
263,-39.19999999999998
264,-39.799999999999955
265,-38.79999999999998
266,-37.099999999999994
267,-39.19999999999997
268,-38.500000000000014
269,-39.79999999999998
270,-37.79999999999998
271,-38.29999999999998
272,-36.9
273,-38.20000000000002
274,-36.899999999999984
275,-38.79999999999998
276,-40.0
277,-36.30000000000001
278,-37.79999999999999
279,-37.8
280,-38.19999999999998
281,-118.40000000000019
282,-37.800000000000004
283,-39.79999999999997
284,-36.80000000000001
285,-38.4
286,-37.400000000000006
287,-36.30000000000001
288,-38.199999999999974
289,-38.39999999999999
290,-37.8
291,-40.8
292,-39.400000000000006
293,-38.6
294,-36.5
295,-39.400000000000006
296,-37.4
297,-37.999999999999986
298,-38.19999999999999
299,-40.19999999999999
300,-37.1
301,-39.999999999999986
302,-38.699999999999996
303,-37.9
304,-39.79999999999998
305,-37.00000000000001
306,-37.80000000000001
307,-38.39999999999999
308,-38.00000000000003
309,-38.19999999999999
310,-37.80000000000001
311,-37.1
312,-38.30000000000001
313,-36.100000000000016
314,-36.10000000000001
315,-38.300000000000004
316,-38.79999999999998
317,-36.80000000000001
318,-37.8
319,-37.80000000000001
320,-37.3
321,-38.59999999999999
322,-36.8
323,-36.69999999999999
324,-38.20000000000002
325,-39.19999999999999
326,-39.59999999999999
327,-37.6
328,-39.99999999999997
329,-40.19999999999999
330,-40.400000000000006
331,-39.79999999999998
332,-38.2
333,-37.5
334,-38.7
335,-38.39999999999999
336,-39.79999999999999
337,-36.5
338,-40.39999999999999
339,-39.10000000000001
340,-38.7
341,-38.8
342,-39.399999999999984
343,-39.59999999999999
344,-39.60000000000001
345,-37.2
346,-39.29999999999997
347,-38.000000000000014
348,-41.000000000000014
349,-37.49999999999998
350,-39.4
351,-39.199999999999974
352,-38.699999999999974
353,-40.99999999999998
354,-39.39999999999999
355,-40.90000000000002
356,-37.2
357,-37.99999999999999
358,-38.89999999999997
359,-40.60000000000001
360,-41.2
361,-40.199999999999974
362,-36.800000000000004
363,-37.20000000000002
364,-40.39999999999998
365,-39.39999999999999
366,-39.500000000000014
367,-38.399999999999984
368,-41.59999999999996
369,-39.59999999999998
370,-39.999999999999986
371,-39.69999999999998
372,-40.99999999999999
373,-36.30000000000001
374,-42.59999999999998
375,-40.39999999999999
376,-37.800000000000026
377,-38.69999999999998
378,-38.99999999999998
379,-39.199999999999974
380,-37.900000000000006
381,-38.799999999999976
382,-39.7
383,-40.199999999999996
384,-38.70000000000001
385,-42.400000000000006
386,-39.99999999999997
387,-41.19999999999999
388,-38.79999999999999
389,-38.99999999999998
390,-39.79999999999999
391,-39.999999999999986
392,-41.99999999999996
393,-40.900000000000006
394,-42.10000000000001
395,-39.99999999999999
396,-41.09999999999999
397,-40.199999999999974
398,-41.59999999999994
399,-39.599999999999994
400,-41.39999999999998
401,-41.000000000000014
402,-40.79999999999999
403,-39.300000000000004
404,-41.999999999999986
405,-40.599999999999994
406,-38.3
407,-40.899999999999984
408,-40.09999999999999
409,-40.8
410,-39.2
411,-42.39999999999998
412,-38.500000000000014
413,-41.99999999999995
414,-35.60000000000001
415,-40.20000000000001
416,-39.999999999999986
417,-38.8
418,-39.59999999999998
419,-39.09999999999999
420,-41.39999999999998
421,-40.599999999999994
422,-44.19999999999999
423,-40.4
424,-36.70000000000002
425,-40.59999999999998
426,-41.39999999999998
427,-41.69999999999998
428,-44.19999999999998
429,-39.099999999999994
430,-40.199999999999974
431,-39.59999999999999
432,-38.900000000000006
433,-39.6
434,-43.6
435,-38.20000000000001
436,-39.59999999999998
437,-40.20000000000001
438,-40.89999999999995
439,-37.50000000000001
440,-39.20000000000001
441,-39.199999999999996
442,-42.59999999999998
443,-40.0
444,-40.60000000000002
445,-41.09999999999993
446,-38.1
447,-38.10000000000001
448,-40.09999999999998
449,-38.2
450,-119.20000000000019
451,-81.19999999999985
452,-41.000000000000014
453,-42.499999999999986
454,-81.59999999999984
455,-38.49999999999999
456,-41.599999999999994
457,-37.29999999999998
458,-39.5
459,-113.20000000000019
460,-119.20000000000019
461,-83.19999999999986
462,-106.40000000000015
463,-39.29999999999997
464,-81.99999999999984
465,-39.90000000000002
466,-37.49999999999999
467,-35.900000000000006
468,-119.20000000000019
469,-94.00000000000001
470,-119.20000000000019
471,-38.3
472,-119.20000000000019
473,-119.20000000000019
474,-37.89999999999999
475,-119.20000000000019
476,-43.69999999999999
477,-90.39999999999996
478,-38.89999999999999
479,-38.89999999999997
480,-40.49999999999993
481,-81.59999999999985
482,-41.09999999999999
483,-39.69999999999999
484,-118.8000000000002
485,-18.30000000000001
486,-6.5
487,-119.20000000000019
488,-38.2
489,-41.2
490,-39.19999999999999
491,-38.600000000000016
492,-40.69999999999998
493,-37.400000000000006
494,-37.7
495,-38.89999999999998
496,-40.50000000000001
497,-39.300000000000004
498,-38.79999999999999
499,-39.0
500,-38.79999999999998
501,-40.19999999999998
502,-38.39999999999999
503,-39.599999999999994
504,-37.400000000000006
505,-38.39999999999999
506,-40.69999999999999
507,-39.99999999999996
508,-38.59999999999999
509,-37.9
510,-36.50000000000001
511,-39.099999999999994
512,-41.799999999999976
513,-39.19999999999999
514,-39.199999999999996
515,-118.8000000000002
516,-39.20000000000002
517,-41.400000000000006
518,-38.39999999999998
519,-40.400000000000006
520,-43.499999999999964
521,-37.8
522,-41.39999999999999
523,-38.2
524,-41.09999999999998
525,-43.099999999999966
526,-38.30000000000001
527,-38.00000000000001
528,-39.99999999999998
529,-39.800000000000004
530,-39.999999999999986
531,-40.19999999999999
532,-37.89999999999998
533,-39.79999999999998
534,-41.39999999999996
535,-38.399999999999984
536,-37.599999999999994
537,-39.199999999999974
538,-39.79999999999998
539,-38.99999999999998
540,-38.599999999999994
541,-40.90000000000002
542,-38.599999999999994
543,-40.900000000000006
544,-39.499999999999986
545,-38.999999999999986
546,-39.30000000000001
547,-41.7
548,-40.29999999999999
549,-38.20000000000001
550,-40.199999999999996
551,-38.800000000000004
552,-38.60000000000002
553,-38.999999999999986
554,-38.1
555,-37.699999999999996
556,-38.4
557,-38.799999999999976
558,-37.10000000000001
559,-40.39999999999999
560,-37.599999999999994
561,-40.0
562,-40.499999999999986
563,-39.199999999999996
564,-39.6
565,-39.40000000000001
566,-39.599999999999966
567,-40.00000000000002
568,-39.699999999999996
569,-38.499999999999986
570,-37.2
571,-38.8
572,-39.10000000000002
573,-38.40000000000001
574,-41.6
575,-39.799999999999955
576,-38.70000000000001
577,-38.79999999999999
578,-39.199999999999974
579,-39.19999999999999
580,-37.7
581,-38.79999999999999
582,-39.39999999999998
583,-38.00000000000002
584,-40.599999999999994
585,-40.39999999999998
586,-40.0
587,-42.199999999999996
588,-38.399999999999984
589,-38.19999999999999
590,-37.400000000000006
591,-41.59999999999997
592,-40.000000000000014
593,-40.59999999999996
594,-39.89999999999999
595,-42.19999999999999
596,-37.900000000000006
597,-38.0
598,-39.59999999999997
599,-42.19999999999999
600,-41.2
601,-41.4
602,-39.09999999999996
603,-38.8
604,-40.49999999999999
605,-40.799999999999976
606,-39.8
607,-39.699999999999996
608,-38.900000000000006
609,-38.89999999999998
610,-39.89999999999998
611,-38.39999999999999
612,-38.60000000000003
613,-40.59999999999999
614,-41.199999999999974
615,-40.10000000000001
616,-39.999999999999986
617,-40.30000000000002
618,-42.400000000000006
619,-38.99999999999999
620,-39.69999999999998
621,-38.199999999999996
622,-39.59999999999999
623,-39.8
624,-39.599999999999994
625,-38.299999999999976
626,-40.20000000000002
627,-42.4
628,-39.4
629,-41.49999999999998
630,-39.999999999999986
631,-38.2
632,-39.99999999999999
633,-39.99999999999998
634,-39.39999999999999
635,-38.8
636,-38.99999999999999
637,-38.0
638,-39.39999999999998
639,-40.79999999999999
640,-37.399999999999984
641,-39.20000000000002
642,-38.2
643,-38.0
644,-38.0
645,-39.0
646,-41.79999999999998
647,-37.2
648,-36.8
649,-37.900000000000006
650,-38.19999999999998
651,-38.79999999999999
652,-40.299999999999976
653,-37.40000000000001
654,-40.09999999999998
655,-37.39999999999999
656,-39.2
657,-38.4
658,-38.5
659,-39.999999999999986
660,-38.599999999999994
661,-39.99999999999998
662,-40.6
663,-40.999999999999964
664,-39.00000000000002
665,-37.4
666,-37.99999999999999
667,-37.10000000000001
668,-40.39999999999998
669,-39.59999999999998
670,-39.999999999999986
671,-37.79999999999999
672,-39.199999999999996
673,-39.000000000000014
674,-38.499999999999986
675,-39.39999999999999
676,-41.400000000000006
677,-38.499999999999986
678,-38.800000000000004
679,-39.00000000000001
680,-40.4
681,-40.199999999999996
682,-40.10000000000001
683,-39.499999999999986
684,-40.499999999999986
685,-38.09999999999999
686,-39.59999999999999
687,-38.99999999999997
688,-37.60000000000002
689,-37.2
690,-38.800000000000004
691,-40.0
692,-39.0
693,-38.199999999999974
694,-38.10000000000001
695,-37.79999999999999
696,-40.199999999999974
697,-38.00000000000003
698,-37.99999999999999
699,-38.59999999999997
700,-39.29999999999998
701,-39.50000000000001
702,-39.79999999999998
703,-41.20000000000002
704,-39.99999999999999
705,-37.10000000000001
706,-37.0
707,-38.39999999999999
708,-39.59999999999998
709,-41.399999999999984
710,-37.8
711,-39.2
712,-39.60000000000001
713,-38.39999999999999
714,-38.400000000000006
715,-37.599999999999994
716,-40.60000000000001
717,-40.79999999999998
718,-39.3
719,-38.599999999999994
720,-38.79999999999998
721,-42.99999999999998
722,-39.90000000000003
723,-41.0
724,-42.80000000000002
725,-39.89999999999997
726,-41.40000000000001
727,-38.8
728,-42.4
729,-38.79999999999998
730,-38.00000000000001
731,-37.80000000000001
732,-38.20000000000001
733,-39.599999999999994
734,-37.0
735,-37.99999999999999
736,-39.0
737,-43.0
738,-36.8
739,-37.7
740,-40.39999999999998
741,-37.0
742,-40.3
743,-37.8
744,-39.199999999999974
745,-41.39999999999996
746,-39.799999999999976
747,-39.99999999999999
748,-37.39999999999999
749,-40.60000000000001
750,-39.099999999999994
751,-37.7
752,-37.599999999999994
753,-37.599999999999994
754,-37.400000000000006
755,-38.89999999999999
756,-37.400000000000006
757,-36.30000000000001
758,-39.50000000000001
759,-39.2
760,-40.20000000000002
761,-40.20000000000001
762,-39.199999999999996
763,-38.59999999999999
764,-38.59999999999999
765,-40.000000000000014
766,-39.599999999999994
767,-39.39999999999997
768,-39.599999999999994
769,-39.20000000000002
770,-38.39999999999999
771,-37.60000000000001
772,-37.29999999999999
773,-36.9
774,-36.7
775,-39.20000000000001
776,-37.600000000000016
777,-38.599999999999994
778,-38.6
779,-40.79999999999997
780,-37.39999999999999
781,-39.9
782,-38.099999999999994
783,-36.500000000000014
784,-39.99999999999998
785,-38.79999999999999
786,-39.39999999999999
787,-39.79999999999998
788,-38.69999999999999
789,-40.59999999999999
