_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-32.558002,949,0.061171994,-0.62723845,0.42666045,0.034591362,0.047866542,-2.406729,2.4302685,0.38724485,-1.8718196410961543e-17,-3.5030744072920146,6.7366842298608365,0.9999967295868518,-0.6836212022124902,-2.999999905157839,4.518382207464777,0.7312135319275396,320,-0.004704638384282589,2.5921865,0.0014885865,2.25,1.0,1.0144461377770504,-0.38732628538130975,-0.3395553348895075
-43.240932,987,0.03626828,-0.63607466,0.4126637,0.03569518,0.02777856,-2.6206381,2.1080387,0.37570038,-1.0798521820062313e-17,-3.646284936194223,5.576116024759015,0.9999969388936439,-0.8761019789800573,-2.999999905049708,4.748158589911066,0.9194588397689549,340,-0.0074286023154854774,2.559198,0.0034378795,2.25,1.0,1.414149652551207,-0.5379250182350979,-0.4744094019167726
-47.95287,991,0.028821472,-0.64916354,0.4770024,0.03601435,0.018538542,-2.1307802,2.102163,0.37886235,-3.584978485167004e-18,-4.751513587903763,3.603228022289035,0.9999970842725387,-0.9666475359428084,-2.99999990515946,3.2483765044923647,1.0277894630640756,360,-0.007963337935507298,2.528959,0.0040509575,2.25,1.0,1.5758877829409694,-0.5331363596873175,-0.5410072375521218
-25.462643,1000,0.07985753,-0.57043517,0.46500063,0.024336472,0.05724797,-2.7999117,2.4363997,0.378922,1.7763568394002505e-17,-5.231454492759839,7.516756722057748,0.9999952566369129,-0.5095944796841558,-2.999999754678188,3.7142941084619383,0.40368801135739063,380,-0.020351195707917213,2.5190957,0.0070327446,3.375,1.0,0.5720456371435626,-0.41635490334160585,-0.36310662920009995
-30.48843,1000,0.055197753,-0.6489869,0.33014226,0.030219683,0.029643314,-2.3458397,2.4622803,0.37738836,2.4868995751603507e-17,-6.08252378154238,5.477823717822201,0.9999960025980915,-0.6087479269394651,-2.999985757858173,3.7655521789308413,0.48501323349515396,400,-0.004433203022927046,2.5157595,0.0018845628,3.375,1.0,0.7782543751209686,-0.6045624927226816,-0.7728985109247137
-29.795086,987,0.056089643,-0.6864355,0.4456402,0.029593442,0.018152338,-2.761865,2.0475967,0.3800741,7.199014546708209e-18,-5.774744257348468,7.7819745031613445,0.9999958171203946,-0.6032057800300216,-2.9999999051594504,4.3803693214174135,0.5436959200468097,420,-0.0030345385894179344,2.5025117,0.0012132424,2.25,1.0,0.7393136211759606,-0.35926536012628585,-0.3814164193314662
-24.931538,1000,0.07081279,-0.6975863,0.4963646,0.025982197,0.027728712,-2.6558406,2.0482292,0.39949512,0.0,-7.083271521041094,7.708279561049315,0.9999950625508678,-0.4976894098050334,-2.999835318142035,4.331156865667902,0.3053945533521545,440,-0.004194292705506086,2.4939632,0.0022384634,2.25,1.0,0.45500166849188967,-0.4894102894581873,-0.37374655512425603
-33.252148,978,0.042611316,-0.7051488,0.3910373,0.03315144,0.024355562,-3.052136,2.2301753,0.4071755,1.6346842080370404e-17,-5.38722803536284,5.208062261131741,0.9999961669149048,-0.6794747774288162,-2.99998429398902,4.466849462103449,0.6299440888136553,460,-0.005641364958137274,2.464269,0.0026975165,2.25,1.0,0.9559261190948495,-0.5174327988150664,-0.5235196199953083
-27.672989,1000,0.051460512,-0.55064595,0.56067985,0.030320425,0.038470857,-2.4567552,2.1534598,0.39226294,2.4868995751603507e-17,-6.596515281525369,5.025238211549708,0.9999950419302222,-0.5530137550515368,-2.999999891656732,3.419834033560358,0.39178688281224255,480,-0.00765793863683939,2.4528332,0.0032361187,2.25,1.0,0.5902698100126162,-0.5065636668755953,-0.4592512250854872
-23.746397,998,0.06094407,-0.72645336,0.42434186,0.026452929,0.03652464,-2.4466283,2.5911987,0.40171528,8.89958336372871e-18,-9.588997269773534,6.693039762360517,0.9999932676664919,-0.4765584976571304,-2.999976691732069,3.808560029577814,0.26257108332267054,500,-0.02081952430307865,2.4524882,0.009014108,3.375,1.0,0.42949173571228116,-0.6348768679835666,-0.6048827399941699
-25.24125,1000,0.062983885,-0.4701621,0.49863246,0.024415245,0.024725413,-2.623218,2.5007584,0.42944166,-1.4210854715202004e-17,-7.26122069320063,7.687975356127673,0.9999929184244569,-0.5058342781976559,-2.9999858285812215,4.061342851233087,0.3088716794341103,520,-0.007592886686325073,2.4571705,0.0022087998,3.375,1.0,0.49565676932379193,-0.6044730520726136,-0.5489975200008381
-26.183949,970,0.0494493,-0.60454804,0.49212408,0.029410023,0.025410794,-2.9121425,2.5986667,0.42231426,0.0,-7.329512969838688,7.956627756578481,0.9999943394423063,-0.5405174423367378,-2.9999999038571015,3.303032294821344,0.3980142373323405,540,-0.003153108060359955,2.4403682,0.0013965624,2.25,1.0,0.6834910801629999,-0.7172102219203389,-0.614755780986334
-24.50767,1000,0.056251433,-0.60738903,0.52559024,0.02654979,0.016206993,-2.8963845,2.587696,0.4072542,-1.0658141036401503e-17,-10.114360174987281,4.130260668842813,0.9999928271888109,-0.4905104856738598,-2.9979519696406625,2.4024311462159975,0.2203744984108278,560,-0.020132148638367653,2.4225357,0.00781436,3.375,1.0,0.3730657727404317,-0.6922537073289765,-0.8068813676542446
-25.025951,1000,0.051586486,-0.6283584,0.43309656,0.02745603,0.03198693,-2.4374142,2.664366,0.41257927,0.0,-9.552036644040534,6.110200100273356,0.99999325114585,-0.5008815855793453,-2.9984323367949326,3.257762567114435,0.2764400842584202,580,-0.008096503093838692,2.405542,0.0022542453,3.375,1.0,0.4676637474040144,-0.6916830415133222,-0.5830143268812709
-21.247118,1000,0.063968435,-0.55682707,0.44427478,0.022741802,0.032669146,-2.7372363,3.184077,0.41394225,4.440892098500626e-18,-5.60664382942688,10.243371925798957,0.999985455364295,-0.42578766306265187,-0.5268339485977072,3.1894048610444887,0.15553914572878635,600,-0.014551772736012936,2.4165664,0.006182294,5.0625,1.0,0.28546480110098044,-0.8353133147720073,-0.6809225646766275
-24.896214,1000,0.049165353,-0.60175186,0.4757988,0.028550943,0.02240904,-2.4380028,2.7612154,0.41934118,0.0,-7.9867913674448285,9.159840610778748,0.9999942570476855,-0.49810981571270274,-2.999834208082958,3.6021000304933413,0.3036429787535726,620,-0.001862451434135437,2.4086304,0.000522877,3.375,1.0,0.5184502880717228,-0.7070755098422972,-0.5613403873587695
-26.638996,1000,0.045041405,-0.49386013,0.46765333,0.027604897,0.01104971,-2.5605562,3.4311266,0.43446347,1.4210854715202004e-17,-9.107488828580824,6.846262802083282,0.9999938798674088,-0.5324805666920874,-2.9999999049798394,2.3459366718049868,0.3443181177010198,640,-0.008391574025154114,2.4039333,0.0028738102,3.375,1.0,0.5539995365635603,-0.607192696799987,-0.5887826036026655
-24.787542,1000,0.04389837,-0.5862441,0.4933053,0.027592266,0.015994104,-3.3139136,2.4937272,0.43684483,-7.105427357601002e-18,-8.276201002579999,15.258587452794522,0.9999939918244618,-0.4957381995149613,-2.999976691732069,4.8320318618532045,0.31496693614543997,660,-0.016249416396021843,2.3997436,0.0067473357,5.0625,1.0,0.5350530385580586,-0.6955714138264932,-0.6800107531129067
-24.968525,1000,0.04250526,-0.55026686,0.46938485,0.027859205,0.020929154,-2.2706077,2.7211866,0.43762144,-2.1316282072803006e-17,-9.753486467799396,4.7175218646698776,0.999992765587293,-0.4996697303747128,-2.9984399345118895,3.154395238470636,0.260403035140324,680,-0.0060422541573643684,2.3992457,0.0019359742,5.0625,1.0,0.4585605367660862,-0.7609426912813928,-0.866606295834828
-21.33247,1000,0.054569274,-0.66935,0.48509854,0.023704175,0.022806205,-3.1856184,3.0089529,0.4459727,-8.881784197001253e-19,-4.579833260105294,12.008340290772521,0.9999862566897857,-0.42802271876336745,-0.4999999841932434,2.325013772558771,0.13578194853363348,700,-0.014439301565289497,2.3978658,0.0036724678,5.0625,1.0,0.26212359031644294,-0.9304743933547968,-0.7996244737095812
-23.834446,1000,0.041732766,-0.7371788,0.43761426,0.028757874,0.014566167,-2.7935488,2.622872,0.4491589,0.0,-5.575707828229664,5.975089381696203,0.9999917570182892,-0.4772879769000885,-2.9824041733700817,3.2318476596589907,0.2506813981727899,720,-0.004561625886708498,2.3893585,0.0013111186,3.375,1.0,0.43825937870802045,-0.7482165494908217,-0.8573968501278975
-21.313112,1000,0.049290393,-0.5687423,0.48909965,0.025437936,0.009628104,-3.1302195,2.6672904,0.44926974,-7.105427357601002e-18,-15.259937088254775,9.113207808378094,0.99998926447244,-0.42704331786382566,-2.644693462241091,3.825295583319269,0.17701958524987424,740,-0.014620959758758545,2.3880012,0.0045784772,3.375,1.0,0.22702944549799314,-0.2569315626576689,-0.7647072376990256
-21.68926,1000,0.04871221,-0.61036617,0.4759452,0.02369079,0.0009293728,-3.5736036,3.2051942,0.43297055,2.3092638912203255e-17,-8.78312550122661,8.755474754084323,0.9999895390930909,-0.4349415452422764,-0.4999999841932434,2.3629671493287905,0.12503416451294538,760,-0.01059383898973465,2.3784478,0.0016713823,3.375,1.0,0.25479633242831184,-1.0274713074986748,-0.3674732757172252
-21.53451,1000,0.048832837,-0.50322556,0.46252167,0.024599148,-0.0038250631,-3.266363,2.8520951,0.46945432,3.552713678800501e-18,-12.096872217634068,7.143090807039446,0.9999912007810748,-0.4307650724044852,-2.5362920096401353,3.354810849737726,0.17118820386025413,780,-0.008511180989444256,2.380192,0.0025415537,3.375,1.0,0.2818342736932823,-0.6458756941943111,-0.739771999695608
-21.540995,1000,0.05068886,-0.5508818,0.47925007,0.023878401,0.01594409,-3.500906,2.7971516,0.4544784,8.881784197001253e-19,-14.415291989589194,13.827801227621023,0.9999895423810987,-0.4313766334640365,-2.462762741136946,4.530952588629328,0.17410709215525383,800,-0.010122260078787804,2.378978,0.002924238,3.375,1.0,0.31884091030672557,-0.8302040134845967,-0.6413723467640573
-21.227516,1000,0.047698274,-0.59238976,0.45964628,0.023765622,0.03361297,-3.2636456,2.36203,0.45274472,-1.7763568394002505e-17,-20.76145462323132,10.033214896176759,0.9999860533080231,-0.4255246656510379,-2.5226223102096696,3.115634814810358,0.1685615425132002,820,-0.004640837665647268,2.3809285,0.0011673478,2.25,1.0,0.2967231694878089,-0.7602440430187556,-0.8729013408695281
-21.011187,1000,0.04319567,-0.7489318,0.42735702,0.025404235,0.009034927,-3.628487,2.8853056,0.47781906,-1.7319479184152442e-17,-7.162503084081388,13.547649374258818,0.9999817403832439,-0.4216422321011204,-0.4999999841932434,2.5424789348359926,0.16592782232449685,840,-0.014550271444022655,2.3663344,0.007272873,3.375,1.0,0.24500407899094087,-0.4745793746615503,-0.7287425651224775
-21.636116,1000,0.041437186,-0.60182995,0.43078753,0.02575707,0.0068111876,-3.5833707,2.788879,0.46102393,8.881784197001253e-19,-15.521514969775833,9.032567696965017,0.9999896784283987,-0.4329513076806676,-2.517006187725462,3.3631109157319887,0.16388558887041768,860,-0.00665836688131094,2.3686013,0.0035107255,3.375,1.0,0.30976023175239015,-0.8900240560138428,-0.5366963987650557
-21.149227,1000,0.04178429,-0.6778219,0.43438765,0.026260719,0.0062755113,-3.0590954,2.940871,0.4803094,-8.881784197001253e-19,-8.950261764824281,12.884158770520338,0.9999819611863374,-0.42385604998137166,-0.5101434042934554,2.6035095611329897,0.16002612375840286,880,-0.0031822482123970985,2.365694,0.0012289911,2.25,1.0,0.30405741306203005,-0.9000389621789748,-0.9041075751652896
-24.245995,1000,0.034423456,-0.5372804,0.47460282,0.029533193,0.0035278178,-3.0732448,2.943819,0.47562322,-8.881784197001253e-18,-12.890707482348654,9.078785845809486,0.9999935855987856,-0.4860453130793756,-2.9982494108512348,3.396613017630182,0.2754456066195696,900,-0.012099158950150013,2.353407,0.004938721,2.25,1.0,0.49366913072016194,-0.7917235568931622,-0.6647189716301714
-21.431246,1000,0.041759692,-0.5474631,0.44139537,0.025744567,-0.0059106774,-3.9859202,3.0418131,0.46652865,7.105427357601002e-18,-22.11811991376272,11.934270324404764,0.9999859411961625,-0.4294588951289039,-2.554661569285788,2.5745924869294985,0.15337582536080938,920,-0.013248088769614697,2.3509657,0.0063467333,3.375,1.0,0.2800077206178006,-0.825623902692322,-0.9882101862534565
-21.68256,1000,0.039706543,-0.7582755,0.44477364,0.027124953,-0.006077222,-3.752971,2.9104252,0.50267893,1.4210854715202004e-17,-19.646796987316527,5.467469185507033,0.9999864876642632,-0.43426753239749033,-2.473779541540541,2.6785496631379946,0.14779454261559424,940,-0.01463080570101738,2.3306255,0.0024819768,3.375,1.0,0.27910184014771255,-0.8884366193932944,-0.8742532298686987
-21.112053,978,0.036953922,-0.9067933,0.44811448,0.027074939,-0.0047884495,-3.7360687,2.943166,0.50193065,1.8163157867078227e-18,-15.279104311809881,6.476174759059061,0.9999894781803297,-0.4319473329098611,-2.541192105102934,2.975627080511652,0.17832583430519539,960,-0.00558116240426898,2.3310547,0.0015267365,3.375,1.0,0.31483152607899806,-0.765469849748962,-0.740937703292994
-20.971554,1000,0.038664863,-0.5179681,0.45113346,0.026751738,-0.011423716,-3.2772052,2.8452635,0.49436834,-1.0658141036401503e-17,-5.60068341147348,14.17739463605773,0.9999842554099172,-0.42046214272336774,-0.4999999841932434,3.805010692190729,0.176397178704388,980,-0.010334284044802189,2.327403,0.002641149,3.375,1.0,0.3192739621806878,-0.809586577209112,-0.759161621215247
-20.796549,1000,0.033027608,-0.547279,0.4540453,0.027247703,-0.016763428,-3.4703207,2.8099375,0.49745288,-1.7763568394002505e-18,-4.5024426222548595,13.473707649734642,0.999985292467619,-0.417195396919395,-0.4999999841932434,3.9042133250947817,0.189190238972489,1000,-0.02441571094095707,2.3208232,0.008275487,5.0625,1.0,0.34228319838732635,-0.80903931640394,-0.7522060179729138
