,0
149,-101.00000000000006
150,-83.90000000000002
151,-84.20000000000002
152,-82.00000000000001
153,-80.10000000000001
154,-87.70000000000003
155,-89.60000000000004
156,-101.00000000000006
157,-101.00000000000006
158,-80.10000000000001
159,-38.499999999999986
160,-2.4
161,-10.6
162,-91.50000000000004
163,-83.90000000000002
164,-120.00000000000011
165,-101.00000000000006
166,-16.4
167,-1.9
168,-118.10000000000011
169,-104.80000000000007
170,-87.70000000000003
171,1.0
172,-120.00000000000011
173,-120.00000000000011
174,-2.4
175,-74.4
176,1.0
177,-73.0
178,-1.9
179,-74.39999999999999
180,-1.9
181,-61.39999999999998
182,-74.4
183,1.0
184,1.0
185,-91.50000000000004
186,-88.00000000000003
187,-108.50000000000009
188,-97.20000000000006
189,-3.8
190,-28.299999999999994
191,-81.60000000000002
192,-16.3
193,-104.80000000000007
194,1.0
195,-59.99999999999998
196,-3.8
197,-4.8
198,-4.8
199,-30.699999999999992
200,-116.2000000000001
201,-83.90000000000002
202,-101.00000000000006
203,-6.699999999999999
204,-52.29999999999998
205,-9.1
206,-56.69999999999998
207,-76.3
208,-11.2
209,1.0
210,-1.9
211,-24.499999999999996
212,-38.499999999999986
213,-92.80000000000004
214,-1.4
215,-50.999999999999986
216,-89.60000000000004
217,-4.3
218,-110.50000000000009
219,1.0
220,-14.4
221,-4.8
222,0.5
223,-120.00000000000011
224,-34.099999999999994
225,-106.70000000000007
226,1.0
227,-85.80000000000003
228,1.0
229,-82.00000000000001
230,-102.90000000000006
231,-1.4
232,1.0
233,-82.00000000000001
234,1.0
235,-1.4
236,-10.700000000000001
237,-118.10000000000011
238,-88.80000000000004
239,1.0
240,-118.10000000000011
241,-120.00000000000011
242,-112.40000000000009
243,1.0
244,-21.099999999999998
245,-1.9
246,-6.199999999999999
247,1.0
248,-116.2000000000001
249,-6.699999999999999
250,-82.10000000000002
251,-1.4
252,-101.00000000000006
253,-106.70000000000007
254,-51.09999999999999
255,-99.10000000000005
256,-20.3
257,-1.4
258,-118.10000000000011
259,-82.00000000000001
260,1.0
261,-102.90000000000006
262,-11.1
263,-65.29999999999998
264,-1.4
265,-89.60000000000004
266,-12.0
267,-116.2000000000001
268,1.0
269,-95.30000000000005
270,0.5
271,-93.40000000000005
272,-10.1
273,-1.9
274,1.0
275,1.0
276,-106.70000000000007
277,1.0
278,-95.30000000000005
279,-102.90000000000005
280,-102.90000000000006
281,1.0
282,-70.1
283,-102.90000000000006
284,1.0
285,-99.10000000000007
286,-91.50000000000004
287,-78.30000000000001
288,-81.60000000000002
289,-91.50000000000004
290,-14.4
291,-4.8
292,-36.599999999999994
293,-101.00000000000006
294,-99.10000000000005
295,-63.79999999999998
296,1.0
297,-58.19999999999998
298,-116.20000000000009
299,-118.10000000000011
300,1.0
301,-87.70000000000002
302,-66.79999999999998
303,-87.70000000000003
304,-91.50000000000004
305,-38.39999999999999
306,-65.09999999999998
307,-74.4
308,-112.40000000000009
309,-86.50000000000003
310,-33.599999999999994
311,-116.2000000000001
312,-114.3000000000001
313,-78.2
314,-82.00000000000003
315,-80.10000000000001
316,-16.3
317,-62.39999999999998
318,-108.60000000000008
319,-52.399999999999984
320,-85.80000000000003
321,-118.10000000000011
322,-116.2000000000001
323,-110.50000000000009
324,1.0
325,1.0
326,-101.00000000000006
327,-108.60000000000008
328,-2.4
329,-99.10000000000005
330,-55.29999999999998
331,-106.70000000000007
332,-31.39999999999999
333,1.0
334,-93.40000000000003
335,-36.99999999999999
336,-1.4
337,-93.40000000000005
338,-9.1
339,-108.60000000000008
340,-18.7
341,-102.90000000000006
342,-106.70000000000007
343,-93.40000000000005
344,1.0
345,1.0
346,-6.699999999999999
347,-42.999999999999986
348,-101.00000000000006
349,-45.09999999999999
350,-89.60000000000004
351,-118.10000000000011
352,1.0
353,-104.80000000000007
354,-101.00000000000006
355,-89.60000000000004
356,-73.9
357,-46.59999999999999
358,-112.40000000000009
359,-85.80000000000003
360,-7.699999999999999
361,-83.90000000000002
362,-89.60000000000004
363,-80.10000000000001
364,-15.8
365,-82.00000000000003
366,-112.40000000000009
367,-68.6
368,-59.09999999999998
369,-40.39999999999999
370,1.0
371,-60.59999999999997
372,-3.9000000000000004
373,-4.3
374,1.0
375,-3.8
376,-70.6
377,-82.00000000000001
378,-4.3
379,1.0
380,-1.4
381,-112.40000000000009
382,-99.10000000000005
383,-38.999999999999986
384,-95.30000000000004
385,-16.3
386,-1.9
387,-1.9
388,-47.09999999999999
389,-57.29999999999998
390,-50.999999999999986
391,-116.2000000000001
392,1.0
393,-32.699999999999996
394,-1.4
395,-4.3
396,1.0
397,-97.20000000000005
398,-1.9
399,-102.90000000000006
400,-1.4
401,-93.40000000000003
402,-104.80000000000007
403,-95.30000000000005
404,-108.60000000000008
405,-11.5
406,-106.70000000000007
407,-1.9
408,-4.8
409,-4.3
410,-112.40000000000009
411,-20.299999999999997
412,-56.69999999999998
413,-4.8
414,-89.60000000000004
415,-4.3
416,-27.399999999999995
417,-99.10000000000005
418,1.0
419,-82.00000000000001
420,-26.399999999999995
421,-64.29999999999998
422,-2.9
423,-2.9
424,-15.399999999999999
425,-108.60000000000008
426,-87.70000000000003
427,-104.80000000000007
428,-87.70000000000002
429,-47.69999999999998
430,1.0
431,-79.4
432,-112.40000000000009
433,-2.9
434,1.0
435,-1.9
436,-102.90000000000006
437,1.0
438,-82.60000000000002
439,-74.39999999999999
440,-9.1
441,-5.3
442,-6.699999999999999
443,-16.3
444,-114.3000000000001
445,-59.49999999999998
446,-13.5
447,-1.9
448,-91.90000000000003
449,-96.10000000000005
450,1.0
451,-85.80000000000001
452,-29.39999999999999
453,-101.00000000000006
454,-106.70000000000007
455,-106.70000000000007
