,0
98,-60.00000000000006
99,-60.00000000000006
100,-48.7
101,-60.90000000000006
102,-46.2
103,-60.00000000000006
104,-60.60000000000005
105,-56.70000000000001
106,-58.50000000000003
107,-63.60000000000006
108,-40.800000000000004
109,-60.00000000000006
110,-53.80000000000001
111,-55.0
112,-49.39999999999999
113,-58.30000000000001
114,-60.60000000000005
115,-49.79999999999999
116,-60.00000000000006
117,-52.000000000000014
118,-60.60000000000005
119,-60.300000000000054
120,-55.00000000000002
121,-60.90000000000005
122,-62.10000000000006
123,-64.50000000000006
124,-53.30000000000001
125,-62.40000000000005
126,-40.300000000000004
127,-52.70000000000001
128,-60.300000000000054
129,-41.70000000000001
130,-50.7
131,-38.5
132,-62.40000000000005
133,-55.000000000000014
134,-62.400000000000055
135,-62.100000000000065
136,-43.900000000000006
137,-37.80000000000001
138,-52.7
139,-60.300000000000054
140,-43.60000000000001
141,-60.900000000000055
142,-54.900000000000006
143,-55.90000000000001
144,-39.80000000000001
145,-61.500000000000064
146,-43.70000000000001
147,-52.5
148,-45.500000000000014
149,-60.60000000000005
150,-60.900000000000055
151,-55.900000000000006
152,-55.10000000000001
153,-55.200000000000024
154,-60.00000000000006
155,-51.2
156,-63.60000000000006
157,-60.900000000000055
158,-40.900000000000006
159,-61.20000000000005
160,-37.5
161,-60.60000000000006
162,-43.300000000000004
163,-61.800000000000054
164,-54.10000000000002
165,-42.30000000000001
166,-61.50000000000005
167,-42.400000000000006
168,-60.00000000000006
169,-55.500000000000014
170,-49.199999999999996
171,-44.000000000000014
172,-51.8
173,-50.99999999999999
174,-46.599999999999994
175,-40.6
176,-54.800000000000004
177,-39.70000000000001
178,-45.3
179,-53.3
180,-57.300000000000026
181,-60.300000000000054
182,-60.900000000000055
183,-44.2
184,-39.900000000000006
185,-45.7
186,-61.20000000000006
187,-63.00000000000004
188,-64.20000000000003
189,-42.10000000000001
190,-40.70000000000001
191,-53.19999999999999
192,-38.300000000000004
193,-62.10000000000005
194,-55.600000000000016
195,-50.099999999999994
196,-60.900000000000055
197,-57.300000000000004
198,-45.099999999999994
199,-49.39999999999999
200,-50.3
201,-65.10000000000004
202,-51.099999999999994
203,-47.199999999999996
204,-43.10000000000001
205,-56.30000000000002
206,-56.9
207,-50.3
208,-60.60000000000005
209,-45.300000000000004
210,-53.400000000000006
211,-57.60000000000003
212,-46.7
213,-38.3
214,-60.00000000000006
215,-38.7
216,-54.700000000000024
217,-54.7
218,-63.00000000000006
219,-46.900000000000006
220,-55.20000000000003
221,-40.20000000000002
222,-50.199999999999996
223,-43.400000000000006
224,-39.4
225,-60.900000000000055
226,-42.5
227,-42.800000000000004
228,-43.1
229,-53.400000000000006
230,-38.400000000000006
231,-41.900000000000006
232,-41.800000000000004
233,-60.60000000000006
234,-61.80000000000006
235,-46.4
236,-51.199999999999996
237,-40.7
238,-62.10000000000006
239,-56.7
240,-50.0
241,-61.500000000000064
242,-62.40000000000006
243,-50.1
244,-44.8
245,-57.60000000000003
246,-52.8
247,-44.8
248,-61.800000000000054
249,-61.20000000000006
250,-38.4
251,-60.60000000000005
252,-57.30000000000003
253,-61.80000000000006
254,-62.40000000000006
255,-52.2
256,-61.50000000000006
257,-61.80000000000006
258,-64.20000000000005
259,-55.80000000000003
260,-43.800000000000004
261,-40.00000000000001
262,-57.00000000000003
263,-38.60000000000001
264,-49.79999999999998
265,-57.80000000000004
266,-37.7
267,-40.5
268,-56.10000000000002
269,-51.599999999999994
270,-41.0
271,-55.700000000000024
272,-64.50000000000003
273,-38.900000000000006
274,-39.5
275,-40.400000000000006
276,-43.1
277,-41.2
278,-63.000000000000064
279,-59.0
280,-49.29999999999999
281,-47.199999999999996
282,-62.10000000000005
283,-50.39999999999999
284,-56.400000000000006
285,-46.599999999999994
286,-62.100000000000065
287,-62.70000000000007
288,-40.8
289,-61.50000000000006
290,-38.0
291,-60.00000000000006
292,-41.800000000000004
293,-63.90000000000005
294,-41.20000000000001
295,-39.099999999999994
296,-52.199999999999996
297,-63.60000000000005
298,-61.800000000000054
299,-64.20000000000006
300,-49.89999999999999
301,-63.000000000000064
302,-45.39999999999999
303,-50.89999999999999
304,-56.30000000000001
305,-43.7
306,-61.20000000000006
307,-50.79999999999999
308,-61.50000000000006
309,-51.2
310,-57.20000000000003
311,-62.100000000000065
312,-57.30000000000003
313,-63.60000000000006
314,-42.400000000000006
315,-63.00000000000006
316,-48.400000000000006
317,-58.00000000000003
318,-42.80000000000001
319,-39.2
320,-45.9
321,-50.99999999999999
322,-61.80000000000006
323,-55.40000000000002
324,-51.3
325,-45.400000000000006
326,-61.80000000000006
327,-49.1
328,-43.1
329,-60.00000000000006
330,-44.10000000000001
331,-55.100000000000016
332,-40.2
333,-60.00000000000006
334,-44.900000000000006
335,-39.7
336,-39.6
337,-51.49999999999999
338,-49.2
339,-38.300000000000004
340,-62.100000000000065
341,-52.1
342,-38.30000000000001
343,-55.200000000000024
344,-44.00000000000001
345,-47.2
346,-60.60000000000005
347,-61.80000000000006
348,-44.599999999999994
349,-40.4
350,-44.000000000000014
351,-41.900000000000006
352,-61.20000000000006
353,-46.4
354,-38.800000000000004
355,-39.5
356,-43.80000000000001
357,-52.2
358,-39.800000000000004
359,-61.80000000000006
360,-41.00000000000001
361,-40.50000000000001
362,-44.3
363,-39.3
364,-40.10000000000001
365,-55.50000000000003
366,-45.400000000000006
367,-57.00000000000003
368,-62.40000000000006
369,-43.20000000000002
370,-42.00000000000001
371,-41.50000000000001
372,-50.19999999999999
373,-41.80000000000001
374,-40.500000000000014
375,-58.50000000000002
376,-57.80000000000003
377,-38.6
378,-41.1
379,-39.400000000000006
380,-42.0
381,-40.0
382,-38.6
383,-52.8
384,-55.200000000000024
385,-54.30000000000001
386,-46.6
387,-60.60000000000005
388,-39.70000000000001
389,-38.6
390,-38.300000000000004
391,-53.90000000000001
392,-39.3
393,-42.1
394,-39.6
395,-56.50000000000003
396,-43.800000000000004
397,-48.99999999999999
398,-42.8
399,-50.1
400,-40.5
401,-38.50000000000001
402,-40.0
403,-63.60000000000007
404,-38.4
405,-64.50000000000004
406,-39.4
407,-51.8
408,-43.10000000000001
409,-56.40000000000003
410,-57.50000000000003
411,-55.60000000000003
412,-38.7
413,-40.7
414,-60.900000000000055
415,-41.5
416,-38.1
417,-45.1
418,-50.49999999999999
419,-39.800000000000004
420,-40.300000000000004
421,-38.7
422,-54.000000000000014
423,-38.4
424,-60.00000000000006
425,-45.199999999999996
426,-42.00000000000001
427,-60.300000000000054
428,-55.200000000000024
429,-46.5
430,-41.2
431,-39.900000000000006
432,-60.300000000000054
433,-55.500000000000014
434,-50.89999999999999
435,-60.60000000000005
436,-38.300000000000004
437,-38.7
438,-62.40000000000006
439,-55.90000000000002
440,-60.60000000000005
441,-61.50000000000006
442,-42.30000000000001
443,-50.099999999999994
444,-45.7
445,-39.800000000000004
446,-37.2
447,-39.5
448,-45.3
449,-39.2
450,-38.1
451,-40.2
452,-37.2
453,-50.5
454,-38.5
455,-44.29999999999999
456,-38.50000000000001
457,-42.00000000000001
458,-62.10000000000004
459,-40.00000000000001
460,-38.10000000000001
461,-39.400000000000006
462,-55.40000000000001
463,-54.80000000000002
464,-39.900000000000006
465,-39.900000000000006
466,-41.8
467,-54.700000000000024
468,-38.5
469,-42.80000000000001
470,-38.800000000000004
471,-60.300000000000054
472,-40.6
473,-54.60000000000002
474,-38.800000000000004
475,-49.19999999999999
476,-60.300000000000054
477,-54.80000000000002
478,-55.700000000000024
479,-60.60000000000005
480,-43.300000000000004
481,-60.300000000000054
482,-48.999999999999986
483,-38.300000000000004
484,-43.50000000000001
485,-61.800000000000054
486,-44.3
487,-38.6
488,-39.5
489,-39.400000000000006
490,-38.2
491,-43.1
492,-38.7
493,-38.400000000000006
494,-61.80000000000006
495,-38.3
496,-48.89999999999999
497,-37.400000000000006
498,-34.5
499,-39.2
500,-53.80000000000002
501,-37.5
502,-36.7
503,-39.00000000000001
504,-44.900000000000006
505,-54.800000000000026
506,-39.2
507,-42.8
508,-36.5
509,-36.7
510,-38.1
511,-36.2
512,-36.900000000000006
513,-39.1
514,-35.5
515,-49.89999999999999
516,-38.099999999999994
517,-49.29999999999999
518,-38.1
519,-40.5
520,-36.6
521,-55.20000000000002
522,-39.10000000000001
523,-49.29999999999998
524,-55.10000000000002
525,-43.89999999999999
526,-48.69999999999999
527,-49.599999999999994
528,-54.80000000000002
529,-40.0
530,-43.0
531,-37.9
532,-56.00000000000003
533,-56.200000000000024
534,-50.19999999999999
535,-45.6
536,-48.999999999999986
537,-38.5
538,-55.200000000000024
539,-37.7
540,-38.0
541,-39.5
542,-39.10000000000001
543,-38.7
544,-40.0
545,-63.30000000000007
546,-56.30000000000003
547,-62.40000000000006
548,-50.79999999999999
549,-38.3
550,-52.5
551,-41.50000000000001
552,-39.400000000000006
553,-38.300000000000004
554,-38.300000000000004
555,-40.50000000000001
556,-56.10000000000002
557,-38.4
558,-39.50000000000001
559,-48.99999999999999
560,-38.800000000000004
561,-36.2
562,-39.50000000000001
563,-43.50000000000001
564,-35.7
565,-41.20000000000001
566,-36.70000000000001
567,-43.19999999999999
568,-39.300000000000004
569,-40.800000000000004
570,-38.5
571,-41.7
572,-40.10000000000001
573,-40.000000000000014
574,-37.800000000000004
575,-54.100000000000016
576,-36.900000000000006
577,-48.999999999999986
578,-42.400000000000006
579,-49.09999999999999
580,-36.60000000000001
581,-39.300000000000004
582,-60.300000000000054
583,-54.50000000000002
584,-60.00000000000006
585,-37.7
586,-38.1
587,-38.6
588,-36.6
589,-41.2
590,-39.300000000000004
591,-38.2
592,-39.0
593,-49.499999999999986
594,-36.4
595,-54.50000000000002
596,-39.0
597,-38.900000000000006
598,-42.00000000000001
